temperature,rainfall,humidity
8.5,11.4,82
33.8,226.2,87
22.3,215.0,36
5.5,15.3,98
38.6,128.6,83
44.0,78.3,36
17.2,20.3,74
10.9,164.1,49
15.7,100.9,40
20.8,30.6,57
30.2,211.4,31
6.5,120.0,97
28.9,5.5,96
11.0,167.0,33
38.7,143.2,55
41.5,202.4,45
35.2,66.2,31
44.1,7.5,33
20.8,290.3,69
7.3,167.1,20
24.3,237.5,96
20.7,15.9,50
35.5,255.5,97
25.1,118.0,76
44.8,253.6,93
26.6,225.3,51
29.7,23.5,22
16.9,104.2,36
27.0,270.2,87
11.3,102.6,96
39.8,37.7,80
37.5,108.4,53
39.3,20.2,22
32.2,288.5,44
17.0,221.7,53
9.7,265.6,53
31.0,179.2,62
6.7,14.4,47
10.8,148.1,25
37.6,131.7,88
19.3,94.9,66
6.9,134.9,30
29.6,199.5,42
40.1,47.6,23
28.6,261.0,26
6.1,135.2,76
15.1,225.8,41
23.9,70.2,42
42.0,256.8,85
37.3,27.1,99
23.3,78.8,79
11.0,295.5,39
35.6,183.8,44
7.7,19.4,78
33.6,12.5,50
13.6,58.2,97
20.5,50.3,55
41.8,131.8,46
19.1,6.7,92
18.1,187.3,30
30.3,151.2,22
38.0,98.8,55
31.4,103.0,31
9.7,36.0,63
24.1,258.5,50
8.8,201.0,32
33.0,184.8,75
23.1,246.9,32
18.9,286.1,73
11.6,298.8,76
37.6,7.1,75
26.4,261.3,37
12.2,273.8,55
18.3,253.7,28
40.8,80.0,24
36.5,279.4,52
13.8,273.4,51
36.2,298.3,64
18.7,106.5,23
14.1,71.9,47
16.4,202.8,26
23.9,288.1,48
15.7,263.1,83
9.6,250.0,64
24.4,50.4,41
28.8,210.3,94
41.6,28.4,87
17.7,115.2,96
6.8,28.8,98
37.7,221.4,88
5.5,83.0,21
19.5,190.5,74
18.7,24.0,84
42.6,88.8,26
29.3,272.4,70
22.8,150.9,83
28.9,6.2,36
21.4,198.0,38
14.5,114.3,85
16.8,196.1,39
25.1,237.1,98
22.7,209.5,73
8.1,266.7,77
21.4,206.5,31
10.6,235.8,22
40.4,262.2,100
25.4,90.6,66
23.5,27.1,35
24.7,70.1,78
27.5,207.6,76
15.1,163.8,28
18.3,221.2,33
8.7,96.7,89
19.3,279.6,50
15.7,124.1,50
11.6,44.2,84
38.3,72.5,62
24.3,224.3,51
20.5,79.0,65
38.8,83.6,55
42.8,72.0,81
42.2,168.4,23
15.4,7.0,22
6.1,268.6,55
33.6,233.4,60
26.1,215.6,78
27.3,287.1,21
41.7,7.0,59
12.6,299.0,69
12.0,242.4,76
36.0,189.6,21
13.7,151.9,45
12.7,225.2,54
35.6,17.3,76
34.6,204.3,80
32.8,239.9,61
42.5,128.0,39
9.4,71.1,90
6.0,149.5,26
20.0,54.0,40
42.1,14.6,74
17.5,78.9,44
8.0,224.2,26
30.1,174.0,98
6.5,80.3,77
11.6,151.7,46
6.9,156.9,97
9.9,54.6,42
14.4,127.7,47
35.0,164.6,22
20.4,234.1,30
13.4,26.9,34
13.2,221.4,84
34.5,285.1,80
19.5,67.8,65
16.1,193.6,90
25.0,266.9,73
22.5,299.4,99
15.4,68.5,20
19.9,257.9,44
28.0,195.7,73
39.8,183.2,23
33.2,294.4,68
44.7,69.9,95
8.5,122.2,27
29.4,186.5,93
37.9,193.6,80
18.1,190.1,49
36.1,222.9,44
32.3,95.8,91
9.3,147.1,58
36.2,104.8,80
31.1,178.3,95
23.7,101.7,43
10.8,264.9,58
6.6,130.6,33
21.4,244.6,86
8.2,178.6,76
43.1,267.4,25
22.0,87.3,25
16.0,250.4,80
42.7,101.4,73
40.8,33.7,22
19.0,157.6,72
38.3,121.9,23
5.8,67.9,97
13.2,136.9,32
29.8,51.4,80
38.3,229.7,54
13.9,222.9,57
33.4,19.4,41
40.9,139.7,39
13.0,68.0,28
40.8,295.3,37
24.4,234.5,82
39.4,72.9,48
23.8,241.3,23
17.7,177.8,91
15.8,143.8,31
38.5,113.6,28
9.7,242.4,90
7.6,127.8,66
12.5,132.7,66
21.2,145.2,100
6.3,34.0,41
22.7,66.9,50
13.6,22.6,48
8.6,52.6,86
35.1,244.6,34
25.4,263.1,54
17.9,184.1,34
42.7,89.2,71
30.5,168.7,26
40.7,42.2,73
38.2,72.6,88
